BLOCKID,PLACEFP
220019604002015,37410
220019604002016,37410
220019604002017,37410
220019604002018,37410
220019604002019,37410
220019604002020,37410
220019604002021,37410
220019604002022,
220019604002023,
220019604002024,
220019604002025,
220019604002026,37410
220019604002027,37410
220019604002028,37410
220019604002029,37410
220019604002030,37410
220019604002031,37410
220019604002032,37410
220019604002033,37410
220019604002034,37410
220019604002035,37410
220019604002036,37410
220019604002037,37410
220019604002038,37410
220019604002039,37410
220019604002040,37410
220019604002041,37410
220019604002042,37410
220019604002043,37410
220019604002044,
220019604002045,
220019604002046,
220019604002047,37410
220019604002048,37410
220019604002049,37410
220019604002050,37410
220019604002051,37410
220019604002052,37410
220019604002053,37410
220019604002054,37410
220019604002055,37410
220019604002056,37410
220019604002057,37410
220019604002058,37410
220019604002059,37410
220019604002060,37410
220019604002061,37410
220019604002062,37410
220019604002063,37410
220019604002064,37410
220019604002065,37410
220019604002066,37410
220019604002067,37410
220019604002068,37410
220019604002069,37410
220019604002070,37410
220019604002071,37410
220019604002072,37410
220019604002073,37410
220019604002074,37410
220019604002075,37410
220019604002076,37410
220019604002077,37410
220019604002078,37410
220019604002079,37410
220019604002080,37410
220019604002081,37410
220019604002082,37410
220019604002083,37410
220019604002084,37410
220019604002085,37410
220019604002086,37410
220019604002087,
220019604002088,37410
220019604002089,37410
220019604002090,37410
220019604002091,37410
220019604002092,37410
220019604002093,
220019604002094,
220019604002095,37410
220019604002096,37410
220019604002097,37410
220019604002098,
220019604002099,37410
220019604003000,
220019604003001,
220019604003002,
220019604003003,
220019604003004,
220019604003005,
220019604003006,
220019604003007,
220019604003008,
220019604003009,
220019604003010,
220019604003011,
220019604003012,
220019604003013,
220019604003014,
220019604003015,
220019604003016,
220019604003017,
220019604003018,
220019604003019,
220019604003020,
220019604003021,
220019604003022,
220019604003023,
220019604003024,
220019604003025,
220019604003026,
220019604003027,
220019604003028,
220019604003029,
220019604003030,
220019604003031,
220019604003032,
220019604003033,
220019604003034,
220019604003035,
220019604003036,
220019604003037,
220019604003038,
220019604003039,
220019604003040,
220019604003041,
220019604003042,37410
220019604003043,37410
220019604003044,
220019604003045,
220019604003046,
220019604003047,
220019604003048,
220019604003049,
220019604003050,
220019604003051,
220019604003052,
220019604003053,
220019604003054,
220019604003055,
220019604003056,
220019604003057,
220019604003058,
220019604003059,
220019604003060,
220019604003061,
220019604003062,
220019604003063,
220019604003064,
220019604003065,
220019604003066,
220019604003067,
220019604003068,
220019604003069,
220019604003070,
220019604003071,
220019604003072,
220019604003073,
220019604003074,
220019604003075,
220019604003076,
220019604003077,
220019604003078,
220019604003079,
220019604003080,
220019604003081,
220019604003082,
220019604003083,
220019604003084,
220019604003085,
220019604003086,
220019604003087,
220019604003088,
220019604003089,
220019604003090,
220019604004000,
220019604004001,
220019604004002,
220019604004003,
220019604004004,
220019604004005,
220019604004006,
220019604004007,
220019604004008,
220019604004009,
220019604004010,
220019604004011,
220019604004012,
220019604004013,
220019604004014,
220019604004015,23025
220019604004016,
220019604004017,
220019604004018,23025
220019604004019,23025
220019604004020,23025
220019604004021,23025
220019604004022,
220019604004023,
220019604004024,23025
220019604004025,
220019604004026,23025
220019604004027,23025
220019604004028,
220019604004029,23025
220019604004030,23025
220019604004031,
220019604004032,23025
220019604004033,23025
220019604004034,23025
220019604004035,23025
220019604004036,23025
220019604004037,23025
220019604004038,23025
220019604004039,23025
220019604004040,23025
220019604004041,23025
220019604004042,23025
220019604004043,23025
220019604004044,23025
220019604004045,
220019604004046,
220019604004047,
220019604004048,23025
220019604004049,23025
220019604004050,
220019604004051,23025
220019604004052,23025
220019604004053,23025
220019604004054,
220019604004055,
220019604004056,
220019604004057,
220019604004058,
220019604004059,
220019604004060,
220019604004061,
220019604004062,
220019604004063,
220019604004064,
220019604004065,
220019604004066,
220019604004067,
220019604004068,
220019604004069,
220019604004070,
220019604004071,
220019604004072,
220019604004073,
220019604004074,
220019604004075,
220019604004076,
220019604004077,
220019604004078,
220019604004079,
220019604004080,
220019604004081,
220019604004082,
220019604004083,
220019604004084,
220019604004085,
220019604004086,
220019604004087,
220019604004088,
220019604004089,
220019604004090,
220019604004091,
220019604004092,
220019604004093,
220019604004094,
220019604004095,
220019604004096,
220019604004097,
220019604004098,
220019604004099,
220019604004100,
220019604004101,
220019605001000,
220019605001001,
220019605001002,
220019605001003,
220019605001004,
220019605001005,
220019605001006,
220019605001007,
220019605001008,
220019605001009,
220019605001010,
220019605001011,
220019605001012,
220019605001013,
220019605001014,
220019605001015,
220019605001016,
220019605001017,
220019605001018,
220019605001019,
220019605001020,
220019605001021,
220019605001022,09235
220019605001023,09235
220019605001024,
220019605001025,09235
220019605001026,
220019605001027,
220019605001028,
220019605001029,09235
220019605001030,09235
220019605001031,09235
220019605001032,09235
220019605001033,09235
220019605001034,
220019605001035,
220019605001036,
220019605001037,
220019605001038,
220019605001039,
220019605001040,
220019605001041,
220019605001042,
220019605001043,
220019605001044,
220019605001045,
220019605001046,
220019605001047,
220019605001048,
220019605001049,
220019605001050,
220019605001051,
220019605001052,
220019605001053,
220019605001054,
220019605001055,
220019605001056,
220019605001057,
220019605001058,
220019605001059,
220019605001060,
220019605001061,
220019605001062,
220019605001063,
220019605001064,
220019605001065,
220019605001066,
220019605001067,
220019605001068,
220019605001069,
220019605001070,
220019605001071,09235
220019605002000,
220019605002001,
220019605002002,
220019605002003,09235
220019605002004,09235
220019605002005,09235
220019605002006,09235
220019605002007,09235
220019605002008,09235
220019605002009,09235
220019605002010,09235
220019605002011,09235
220019605002012,09235
220019605002013,09235
220019605002014,
220019605002015,
220019605002016,
220019605002017,09235
220019605002018,
220019605002019,
220019605002020,
220019605002021,
220019605002022,
220019605002023,
220019605002024,
220019605002025,
220019605002026,
220019605002027,
220019605002028,
220019605002029,
220019605002030,
220019605002031,
220019605002032,
220019605002033,
220019605002034,
220019605002035,
220019605002036,
220019605002037,
220019605002038,
220019605002039,
220019605002040,
220019605003000,
220019605003001,
220019605003002,
220019605003003,
220019605003004,
220019605003005,
220019605003006,
220019605003007,
220019605003008,
220019605003009,
220019605003010,
220019605003011,
220019605003012,
220019605003013,
220019605003014,
220019605003015,
220019605003016,
220019605003017,
220019605003018,
220019605003019,
220019605003020,
220019605003021,
220019605003022,
220019605003023,
220019605003024,
220019605003025,
220019605003026,
220019605003027,
220019605003028,
220019605003029,
220019605003030,
220019605003031,
220019605003032,
220019605003033,
220019605003034,
220019605003035,
220019605003036,
220019605003037,
220019605003038,
220019605003039,
220019605003040,
220019605003041,
220019605003042,
220019605003043,
220019605003044,
220019605003045,
220019605003046,
220019605003047,
220019605003048,
220019605003049,
220019605003050,
220019605003051,
220019605003052,
220019605003053,
220019605003054,
220019605003055,
220019605003056,
220019605003057,
220019605003058,
220019605003059,
220019605003060,
220019605003061,
220019605003062,
220019605003063,
220019605003064,
220019605003065,
220019605003066,
220019605003067,
220019606001000,
220019606001001,
220019606001002,
220019606001003,
220019606001004,
220019606001005,
220019606001006,
220019606001007,22255
220019606001008,
220019606001009,
220019606001010,
220019606001011,
220019606001012,
220019606001013,
220019606001014,22255
220019606001015,22255
220019606001016,22255
220019606001017,22255
220019606001018,22255
220019606001019,63645
220019606001020,63645
220019606001021,63645
220019606001022,63645
220019606001023,63645
220019606001024,
220019606001025,
220019606001026,
220019606001027,63645
220019606001028,63645
220019606001029,
220019606001030,
220019606001031,63645
220019606001032,63645
220019606001033,63645
220019606001034,63645
220019606001035,63645
220019606001036,63645
220019606001037,63645
220019606001038,63645
220019606001039,
220019606001040,
220019606001041,
220019606001042,
220019606001043,63645
220019606001044,63645
220019606001045,22255
220019606001046,
220019606001047,
220019606001048,
220019606001049,22255
220019606001050,22255
220019606001051,
220019606001052,22255
220019606001053,22255
220019606001054,22255
220019606001055,22255
220019606001056,22255
220019606001057,22255
220019606001058,22255
220019606001059,22255
220019606001060,
220019606001061,22255
220019606001062,
220019606001063,
220019606001064,
220019606001065,
220019606001066,
220019606001067,
220019606001068,63645
220019606001069,63645
220019606001070,63645
220019606001071,
220019606001072,
220019606001073,22255
220019606001074,22255
220019606001075,22255
220019606001076,
220019606001077,
220019606001078,
220019606001079,63645
220019606001080,
220019606001081,63645
220019606001082,63645
220019606001083,63645
220019606001084,63645
220019606001085,63645
220019606001086,
220019606001087,
220019606001088,
220019606001089,
220019606001090,
220019606001091,
220019606001092,63645
220019606001093,63645
220019606001094,63645
220019606001095,
220019606001096,
220019606001097,
220019606001098,
220019606001099,
220019606001100,22255
220019606001101,22255
220019606001102,63645
220019606001103,63645
220019606001104,
220019606001105,63645
220019606001106,
220019606001107,
220019606001108,63645
220019606001109,
220019606002000,63645
220019606002001,63645
220019606002002,63645
220019606002003,63645
220019606002004,63645
220019606002005,63645
220019606002006,
220019606002007,63645
220019606002008,63645
220019606002009,63645
220019606002010,63645
220019606002011,63645
220019606002012,63645
220019606002013,63645
220019606002014,
220019606002015,63645
220019606002016,63645
220019606002017,63645
220019606002018,63645
220019606002019,63645
220019606002020,63645
220019606002021,63645
220019606002022,63645
220019606002023,63645
220019606002024,63645
220019606002025,63645
220019606002026,63645
220019606002027,63645
220019606002028,63645
220019606002029,63645
220019606002030,63645
220019606002031,63645
220019606002032,63645
220019606002033,63645
220019606002034,63645
220019606002035,63645
220019606002036,63645
220019606003000,63645
220019606003001,63645
220019606003002,63645
220019606003003,63645
220019606003004,63645
220019606003005,63645
220019606003006,63645
220019606003007,63645
220019606003008,63645
220019606003009,63645
220019606003010,63645
220019606003011,63645
220019606003012,63645
220019606003013,63645
220019606003014,63645
220019606003015,63645
220019606003016,63645
220019606003017,63645
220019606003018,63645
220019606003019,63645
220019606003020,63645
220019606003021,63645
220019606003022,63645
220019606003023,63645
220019606003024,63645
220019606003025,63645
220019606003026,63645
220019606003027,63645
220019606003028,63645
220019606003029,63645
220019606003030,63645
220019606003031,63645
220019606003032,63645
220019606003033,63645
220019606003034,63645
220019606003035,63645
220019606003036,63645
220019606003037,63645
220019606003038,63645
220019606003039,63645
220019606003040,63645
220019606003041,63645
220019606003042,63645
220019606003043,63645
220019606003044,63645
220019606003045,63645
220019606003046,63645
220019606003047,63645
220019606003048,63645
220019606003049,63645
220019606003050,63645
220019606003051,63645
220019606003052,63645
220019606003053,63645
220019606003054,63645
220019606003055,63645
220019606003056,63645
220019606003057,63645
220019606003058,63645
220019606003059,63645
220019606003060,63645
220019606003061,63645
220019606003062,63645
220019606003063,63645
220019606003064,63645
220019606003065,63645
220019606003066,63645
220019606003067,63645
220019606003068,63645
220019606003069,63645
220019606003070,63645
220019606003071,63645
220019606003072,63645
220019606003073,63645
220019606003074,
220019606003075,
220019606003076,63645
220019606003077,63645
220019606003078,63645
220019606003079,63645
220019606003080,63645
220019606003081,63645
220019606003082,63645
220019606003083,
220019606003084,63645
220019606004000,63645
220019606004001,63645
220019606004002,63645
220019606004003,63645
220019606004004,63645
220019606004005,63645
220019606004006,63645
220019606004007,63645
220019606004008,63645
220019606004009,63645
220019606004010,63645
220019606004011,63645
220019606004012,63645
220019606004013,63645
220019606004014,63645
220019606004015,63645
220019606004016,63645
220019606004017,63645
220019606004018,63645
220019606004019,63645
220019606004020,63645
220019606004021,63645
220019606004022,63645
220019606004023,63645
220019606004024,63645
220019606004025,63645
220019606004026,63645
220019606004027,63645
220019606004028,63645
220019606004029,63645
220019606004030,63645
220019606004031,63645
220019606004032,63645
220019606004033,63645
220019606004034,63645
220019606004035,63645
220019606004036,63645
220019606004037,63645
220019606004038,63645
220019606004039,63645
220019606004040,63645
220019606004041,63645
220019606005000,63645
220019606005001,63645
220019606005002,63645
220019606005003,63645
220019606005004,63645
220019606005005,63645
220019606005006,63645
220019606005007,63645
220019606005008,63645
220019606005009,63645
220019606005010,63645
220019606005011,63645
220019606005012,63645
220019606005013,63645
220019606005014,63645
220019606005015,
220019606005016,
220019606005017,63645
220019606005018,63645
220019606005019,63645
220019606005020,63645
220019606005021,63645
220019606005022,63645
220019606005023,63645
220019606005024,63645
220019606005025,63645
220019606005026,63645
220019606005027,
220019606005028,63645
220019606005029,63645
220019606005030,63645
220019606005031,63645
220019606005032,63645
220019606005033,63645
220019606005034,63645
220019606005035,
220019607001000,
220019607001001,
220019607001002,
220019607001003,63645
220019607001004,63645
220019607001005,63645
220019607001006,63645
220019607001007,63645
220019607001008,
220019607001009,
220019607001010,63645
220019607001011,
220019607001012,63645
220019607001013,
220019607001014,
220019607001015,63645
220019607001016,63645
220019607001017,63645
220019607001018,63645
220019607001019,63645
220019607001020,63645
220019607001021,63645
220019607001022,63645
220019607001023,63645
220019607001024,63645
220019607001025,63645
220019607001026,63645
220019607001027,63645
220019607001028,63645
220019607001029,63645
220019607001030,63645
220019607001031,63645
220019607001032,63645
220019607001033,63645
220019607001034,63645
220019607001035,63645
220019607001036,
220019607001037,
220019607001038,63645
220019607001039,63645
220019607001040,63645
220019607001041,63645
220019607001042,63645
220019607001043,63645
220019607001044,63645
220019607001045,63645
220019607001046,63645
220019607001047,63645
220019607001048,63645
220019607001049,63645
220019607001050,63645
220019607001051,63645
220019607001052,63645
220019607001053,63645
220019607001054,63645
220019607001055,63645
220019607001056,63645
220019607001057,63645
220019607001058,63645
220019607001059,63645
220019607001060,63645
220019607001061,
220019607002000,63645
220019607002001,63645
220019607002002,63645
220019607002003,63645
220019607002004,63645
220019607002005,63645
220019607002006,63645
220019607002007,63645
220019607002008,63645
220019607002009,63645
220019607002010,63645
220019607002011,63645
220019607002012,63645
220019607002013,63645
220019607002014,63645
220019607002015,63645
220019607002016,63645
220019607002017,63645
220019607002018,63645
220019607002019,63645
220019607002020,63645
220019607002021,63645
220019607002022,63645
220019607002023,63645
220019607002024,63645
220019607002025,63645
220019607002026,63645
220019607002027,63645
220019607002028,63645
220019607002029,63645
220019607002030,63645
220019607002031,63645
220019607002032,63645
220019607002033,63645
220019607002034,63645
220019607002035,63645
220019607002036,63645
220019607002037,63645
220019607002038,63645
220019607002039,63645
220019607002040,63645
220019607002041,63645
220019607002042,63645
220019607002043,63645
220019607002044,63645
220019607002045,63645
220019607002046,63645
220019607002047,63645
220019607002048,63645
220019607002049,63645
220019607002050,63645
220019607002051,63645
220019607002052,63645
220019607002053,63645
220019607002054,63645
220019607003000,63645
220019607003001,63645
220019607003002,63645
220019607003003,63645
220019607003004,63645
220019607003005,63645
220019607003006,63645
220019607003007,63645
220019607003008,63645
220019607003009,63645
220019607003010,63645
220019607003011,63645
220019607003012,63645
220019607003013,63645
220019607003014,63645
220019607003015,63645
220019607003016,63645
220019607003017,63645
220019607003018,63645
220019607003019,63645
220019607003020,63645
220019607003021,63645
220019607003022,63645
220019607003023,63645
220019607003024,63645
220019607003025,63645
220019607003026,63645
220019607003027,63645
220019607003028,63645
220019607003029,63645
220019607003030,63645
220019607003031,63645
220019607003032,63645
220019607003033,63645
220019607003034,63645
220019607003035,63645
220019607003036,63645
220019607003037,63645
220019607003038,63645
220019607003039,63645
220019607003040,63645
220019607003041,63645
220019607003042,63645
220019607003043,63645
220019607003044,63645
220019607003045,63645
220019607003046,63645
220019607003047,63645
220019607003048,63645
220019607003049,63645
220019607003050,63645
220019607003051,63645
220019607003052,63645
220019607003053,63645
220019607003054,63645
220019607003055,63645
220019607003056,63645
220019607003057,63645
220019607003058,63645
220019607003059,63645
220019607003060,63645
220019607003061,63645
220019607003062,63645
220019607003063,63645
220019607004000,
220019607004001,
220019607004002,63645
220019607004003,63645
220019607004004,
220019607004005,63645
220019607004006,63645
220019607004007,63645
220019607004008,63645
220019607004009,
220019607004010,
220019607004011,
220019607004012,
220019607004013,
220019607004014,63645
