BLOCKID,COUNTYFP,DISTRICT
020130001002343,013,37-720
020130001002344,013,37-720
020130001002345,013,37-720
020130001002346,013,37-720
020130001002347,013,37-720
020130001002348,013,37-720
020130001002349,013,37-720
020130001002350,013,37-720
020130001002351,013,37-720
020130001002352,013,37-720
020130001002353,013,37-720
020130001002354,013,37-720
020130001002355,013,37-720
020130001002356,013,37-720
020130001002357,013,37-720
020130001002358,013,37-720
020130001002359,013,37-720
020130001002360,013,37-720
020130001002361,013,37-720
020130001002362,013,37-720
020130001002363,013,37-720
020130001002364,013,37-720
020130001002365,013,37-720
020130001002366,013,37-720
020130001002367,013,37-720
020130001002368,013,37-720
020130001002369,013,37-720
020130001002370,013,37-720
020130001002371,013,37-720
020130001002372,013,37-720
020130001002373,013,37-720
020130001002374,013,37-734
020130001002375,013,37-734
020130001002376,013,37-720
020130001002377,013,37-720
020130001002378,013,37-720
020130001002379,013,37-720
020130001002380,013,37-720
020130001002381,013,37-720
020130001002382,013,37-720
020130001002383,013,37-720
020130001002384,013,37-732
020130001002385,013,37-732
020130001002386,013,37-732
020130001002387,013,37-720
020130001002388,013,37-734
020130001002389,013,37-734
020130001002390,013,37-720
020130001002391,013,37-720
020130001002392,013,37-734
020130001002393,013,37-734
020130001002394,013,37-720
020130001002395,013,37-720
020130001002396,013,37-720
020130001002397,013,37-732
020130001002398,013,37-732
020130001002399,013,37-734
020130001002400,013,37-720
020130001002401,013,37-720
020130001002402,013,37-720
020130001003000,013,37-734
020130001003001,013,37-734
020130001003002,013,37-734
020130001003003,013,37-734
020130001003004,013,37-734
020130001003005,013,37-734
020130001003006,013,37-734
020130001003007,013,37-734
020130001003008,013,37-734
020130001003009,013,37-734
020130001003010,013,37-734
020130001003011,013,37-734
020130001003012,013,37-734
020130001003013,013,37-734
020130001003014,013,37-734
020130001003015,013,37-734
020130001003016,013,37-734
020130001003017,013,37-734
020130001003018,013,37-734
020130001003019,013,37-734
020130001003020,013,37-734
020130001003021,013,37-734
020130001003022,013,37-734
020130001003023,013,37-734
020130001003024,013,37-734
020130001003025,013,37-734
020130001003026,013,37-734
020130001003027,013,37-734
020130001003028,013,37-734
020130001003029,013,37-734
020130001003030,013,37-734
020130001003031,013,37-734
020130001003032,013,37-734
020130001003033,013,37-734
020130001003034,013,37-734
020130001003035,013,37-734
020130001003036,013,37-734
020130001003037,013,37-734
020130001003038,013,37-734
