BLOCKID,COUNTYFP,DISTRICT
240010002002066,001,21-000
240010002002067,001,21-000
240010002002068,001,21-000
240010002002069,001,21-000
240010002002070,001,21-000
240010002002071,001,21-000
240010002002072,001,21-000
240010002002073,001,21-000
240010002002074,001,21-000
240010002002075,001,21-000
240010002002076,001,21-000
240010002002077,001,21-000
240010002002078,001,21-000
240010002002079,001,21-000
240010002002080,001,21-000
240010002002081,001,21-000
240010002002082,001,21-000
240010002002083,001,21-000
240010002002084,001,21-000
240010002002085,001,21-000
240010002002086,001,21-000
240010002002087,001,21-000
240010002002088,001,21-000
240010002002089,001,21-000
240010002002090,001,21-000
240010002002091,001,21-000
240010002002092,001,21-000
240010002002093,001,34-000
240010002002094,001,34-000
240010002002095,001,34-000
240010002002096,001,34-000
240010002002097,001,34-000
240010002002098,001,34-000
240010002002099,001,34-000
240010002002100,001,34-000
240010002002101,001,34-000
240010002002102,001,34-000
240010002002103,001,34-000
240010002002104,001,34-000
240010002002105,001,34-000
240010002002106,001,34-000
240010002002107,001,34-000
240010002002108,001,21-000
240010002002109,001,34-000
240010002002110,001,34-000
240010002002111,001,34-000
240010002002112,001,34-000
240010002002113,001,21-000
240010002002114,001,21-000
240010002002115,001,21-000
240010002002116,001,21-000
240010002002117,001,21-000
240010002002118,001,21-000
240010002002119,001,34-000
240010002002120,001,21-000
240010002003000,001,16-000
240010002003001,001,16-000
240010002003002,001,16-000
240010002003003,001,16-000
240010002003004,001,16-000
240010002003005,001,16-000
240010002003006,001,16-000
240010002003007,001,16-000
240010002003008,001,16-000
240010002003009,001,16-000
240010002003010,001,16-000
240010002003011,001,16-000
240010002003012,001,16-000
240010002003013,001,16-000
240010002003014,001,16-000
240010002003015,001,16-000
240010002003016,001,16-000
240010002003017,001,16-000
240010002003018,001,16-000
240010002003019,001,16-000
240010002003020,001,16-000
240010002003021,001,16-000
240010002003022,001,16-000
240010002003023,001,16-000
240010002003024,001,16-000
240010002003025,001,16-000
240010002003026,001,16-000
240010002003027,001,16-000
240010002003028,001,16-000
240010002003029,001,16-000
240010002003030,001,16-000
240010002003031,001,16-000
240010002003032,001,16-000
240010002003033,001,16-000
240010002003034,001,16-000
240010002003035,001,16-000
240010002003036,001,16-000
240010002003037,001,16-000
240010002003038,001,16-000
240010002003039,001,16-000
240010002003040,001,16-000
240010002003041,001,16-000
240010002003042,001,16-000
240010002003043,001,16-000
240010002003044,001,16-000
240010002003045,001,16-000
240010002003046,001,16-000
240010002003047,001,16-000
240010002003048,001,16-000
240010002003049,001,16-000
240010002003050,001,16-000
240010002003051,001,16-000
240010002003052,001,16-000
240010002003053,001,16-000
240010002003054,001,16-000
240010002003055,001,16-000
240010002003056,001,16-000
240010002003057,001,16-000
240010002003058,001,16-000
240010002003059,001,16-000
240010002003060,001,16-000
240010002003061,001,16-000
240010002003062,001,16-000
240010002003063,001,16-000
240010002003064,001,16-000
240010002003065,001,16-000
240010002003066,001,16-000
240010002003067,001,16-000
240010002003068,001,16-000
240010002003069,001,16-000
240010002003070,001,16-000
240010002003071,001,16-000
240010002003072,001,16-000
240010002003073,001,16-000
240010002003074,001,16-000
240010002003075,001,16-000
240010002003076,001,16-000
240010003001000,001,05-006
240010003001001,001,05-006
240010003001002,001,05-006
240010003001003,001,05-004
240010003001004,001,05-006
240010003001005,001,05-006
240010003001006,001,05-006
240010003001007,001,05-006
240010003001008,001,05-006
240010003001009,001,05-004
240010003001010,001,05-006
240010003001011,001,05-006
240010003001012,001,23-000
240010003001013,001,23-000
240010003001014,001,23-000
240010003001015,001,23-000
240010003001016,001,23-000
240010003001017,001,23-000
240010003001018,001,23-000
240010003001019,001,23-000
240010003001020,001,23-000
240010003001021,001,23-000
240010003001022,001,23-000
240010003001023,001,23-000
240010003001024,001,05-004
240010003001025,001,05-004
240010003001026,001,05-004
240010003001027,001,05-004
240010003001028,001,05-004
