BLOCKID,COUNTYFP,DISTRICT
540019655004089,001,1
540019655004090,001,6
540019656001000,001,17
540019656001001,001,17
540019656001002,001,17
540019656001003,001,17
540019656001004,001,17
540019656001005,001,17
540019656001006,001,17
540019656001007,001,17
540019656001008,001,17
540019656001009,001,17
540019656001010,001,17
540019656001011,001,17
540019656001012,001,17
540019656001013,001,17
540019656001014,001,17
540019656001015,001,17
540019656001016,001,17
540019656001017,001,17
540019656001018,001,17
540019656001019,001,17
540019656001020,001,17
540019656001021,001,17
540019656001022,001,17
540019656001023,001,17
540019656001024,001,17
540019656001025,001,17
540019656001026,001,17
540019656001027,001,17
540019656001028,001,17
540019656001029,001,17
540019656001030,001,17
540019656001031,001,17
540019656001032,001,17
540019656001033,001,17
540019656001034,001,17
540019656001035,001,17
540019656001036,001,17
540019656001037,001,17
540019656001038,001,17
540019656001039,001,17
540019656001040,001,17
540019656001041,001,17
540019656001042,001,17
540019656001043,001,17
540019656001044,001,17
540019656001045,001,17
540019656001046,001,17
540019656001047,001,17
540019656001048,001,17
540019656001049,001,17
540019656001050,001,17
540019656001051,001,17
540019656001052,001,17
540019656001053,001,17
540019656001054,001,17
540019656001055,001,17
540019656001056,001,15
540019656001057,001,15
540019656001058,001,17
540019656001059,001,17
540019656001060,001,17
540019656001061,001,17
540019656001062,001,17
540019656001063,001,17
540019656001064,001,15
540019656001065,001,17
540019656001066,001,17
540019656001067,001,17
540019656001068,001,17
540019656001069,001,17
540019656001070,001,17
540019656001071,001,17
540019656001072,001,17
540019656001073,001,17
540019656001074,001,17
540019656001075,001,17
540019656001076,001,17
540019656001077,001,17
540019656001078,001,17
540019656001079,001,17
540019656001080,001,17
540019656001081,001,17
540019656001082,001,17
540019656002000,001,11
540019656002001,001,11
540019656002002,001,11
540019656002003,001,8
540019656002004,001,8
540019656002005,001,11
540019656002006,001,11
540019656002007,001,11
540019656002008,001,8
540019656002009,001,8
540019656002010,001,8
540019656002011,001,8
540019656002012,001,8
540019656002013,001,8
540019656002014,001,8
540019656002015,001,8
540019656002016,001,8
540019656002017,001,11
540019656002018,001,8
540019656002019,001,8
540019656002020,001,8
540019656002021,001,8
540019656002022,001,8
540019656002023,001,8
540019656002024,001,8
540019656002025,001,8
540019656002026,001,8
540019656002027,001,8
540019656002028,001,8
540019656002029,001,8
540019656002030,001,8
540019656002031,001,8
540019656002032,001,8
540019656002033,001,8
540019656002034,001,8
540019656002035,001,8
540019656002036,001,8
540019656002037,001,8
540019656002038,001,8
540019656002039,001,8
540019656002040,001,8
540019656002041,001,8
540019656002042,001,8
540019656002043,001,8
540019656002044,001,8
540019656003000,001,8
540019656003001,001,8
540019656003002,001,8
540019656003003,001,8
540019656003004,001,8
540019656003005,001,8
540019656003006,001,8
540019656003007,001,8
540019656003008,001,8
540019656003009,001,8
540019656003010,001,8
540019656003011,001,8
540019656003012,001,8
540019656003013,001,8
540019656003014,001,8
540019656003015,001,8
540019656003016,001,8
540019656003017,001,8
540019656003018,001,8
540019656003019,001,8
540019656003020,001,8
540019656003021,001,8
540019656003022,001,8
540019656003023,001,8
540019656003024,001,8
540019656003025,001,9
540019656003026,001,8
