BLOCKID,PLACEFP
540019657002095,
540019657002096,
540019657002097,
540019657002098,
540019657002099,
540019657002100,
540019657002101,
540019657002102,
540019657002103,
540019657002104,
540019657002105,
540019657002106,
540019657002107,
540019657002108,
540019657002109,
540019657002110,
540019657002111,
540019657002112,
540019657002113,
540019657002114,
540019657002115,
540019657002116,
540019657002117,
540019657002118,
540019657002119,
540019657002120,
540019657002121,
540019657002122,
540019657002123,
540019657002124,
540019657002125,
540019657002126,
540019657002127,
540019657002128,
540019657002129,
540019657002130,
540019657002131,
540019657002132,
540019657002133,
540019657002134,
540019657002135,
540019657002136,
540019657002137,
540019657002138,
540019657002139,
540019657002140,
540019657002141,
540019657002142,
540019657002143,
540019657002144,
540019657002145,
540019657002146,
540019657002147,
540019657002148,
540019657002149,
540019657002150,
540019657002151,
540019657002152,
540019657003000,
540019657003001,
540019657003002,
540019657003003,
540019657003004,
540019657003005,
540019657003006,
540019657003007,
540019657003008,
540019657003009,
540019657003010,
540019657003011,
540019657003012,
540019657003013,
540019657003014,
540019657003015,
540019657003016,
540019657003017,
540019657003018,
540019657003019,
540019657003020,
540019657003021,
540019657003022,
540019657003023,
540019657003024,
540019657003025,
540019657003026,
540019657003027,
540019657003028,
540019657003029,
540019657003030,
540019657003031,
540019657003032,
540019657003033,
540019657003034,
540019657003035,
540019657003036,
540019657003037,
540019657003038,
540019657003039,
540019657003040,
540019657003041,
540019657003042,
540019657003043,
540019657003044,
540019657003045,
540019657003046,
540019657003047,
540019657003048,
540019657003049,
540019657003050,
540019657003051,
540019657003052,
540019657003053,
540019657003054,
540019657003055,
540019657003056,
540019657003057,
540019657003058,
540019657003059,
540019657003060,
540019657003061,
540019657003062,
540019657003063,
540019657003064,
540019657003065,
540019657003066,
540019657003067,
540019657003068,
540019657003069,
540019657003070,
540019657003071,
540019657003072,
540019657003073,
540019657003074,
540019657003075,
540019657003076,
540019657003077,
540019657003078,
540019657003079,
540019657003080,
540019657003081,
540019657003082,
540019657003083,
540019657003084,
540019657003085,
540019657003086,
540019657003087,
540019657003088,
540019657003089,
540019657003090,
540019657003091,
540019657003092,
540019657003093,
540019657003094,
540019657003095,
540019657003096,
540019657003097,
540019657003098,
540019657003099,
540019657003100,
540019657003101,63292
540019657003102,
540019657003103,
540019657003104,
540019657003105,
540019657003106,
540019657003107,
540019657003108,
540019657003109,
540019657003110,
540019657003111,
540019657003112,
540019657003113,
540019657003114,
540019657003115,
540019657003116,
540019657003117,
540019657003118,
540019657003119,
540019657003120,
540019657003121,
540019657003122,
540019657003123,
540019657003124,
540019657003125,
540019657003126,
540019657003127,
540019657003128,
540019657003129,
540019657003130,
540019657003131,
540019657003132,
540019657003133,
540019657003134,
540019657003135,
540019657003136,
540019657003137,
540019657003138,
540019657003139,
540019657003140,
540019657003141,
540019657003142,
540019657003143,
540019657003144,
540019657003145,
540019657003146,
540019657003147,
540019657003148,
540019657003149,
540019657003150,
540019657003151,
540019657003152,
540019657004000,
540019657004001,
540019657004002,
540019657004003,
540019657004004,
540019657004005,
540019657004006,
540019657004007,
540019657004008,
540019657004009,
540019657004010,
540019657004011,
540019657004012,
540019657004013,
540019657004014,
540019657004015,
540019657004016,
540019657004017,
540019657004018,
540019657004019,
540019657004020,
540019657004021,
540019657004022,
540019657004023,
540019657004024,
540019657004025,
540019657004026,
540019657004027,
540019657004028,
540019657004029,
540019657004030,
540019657004031,
540019657004032,
540019657004033,
540019657004034,
540019657004035,63292
540019657004036,63292
540019657004037,63292
540019657004038,63292
540019657004039,63292
540019657004040,
540019657004041,
540019657004042,63292
540019657004043,
540019657004044,63292
