BLOCKID,PLACEFP
490011001001678,
490011001001679,
490011001001680,
490011001001681,
490011001001682,
490011001001683,
490011001001684,
490011001001685,
490011001001686,
490011001001687,
490011001001688,
490011001001689,
490011001001690,
490011001001691,
490011001001692,
490011001001693,
490011001001694,
490011001001695,
490011001001696,
490011001001697,
490011001001698,
490011001001699,
490011001001700,
490011001001701,
490011001001702,
490011001001703,
490011001001704,
490011001001705,
490011001001706,
490011001001707,
490011001001708,
490011001001709,
490011001001710,
490011001001711,
490011001001712,
490011001001713,
490011001001714,
490011001001715,
490011001001716,
490011001001717,04060
490011001001718,
490011001001719,
490011001001720,
490011001001721,
490011001001722,
490011001001723,
490011001001724,
490011001001725,04060
490011001001726,04060
490011001001727,
490011001001728,
490011001001729,04060
490011001001730,04060
490011001001731,
490011001001732,
490011001001733,
490011001001734,
490011001001735,
490011001001736,
490011001001737,04060
490011001001738,04060
490011001001739,
490011001001740,
490011001001741,
490011001001742,
490011001001743,
490011001001744,
490011001001745,
490011001001746,
490011001001747,
490011001001748,
490011001001749,
490011001001750,
490011001001751,
490011001001752,
490011001001753,
490011001001754,
490011001001755,
490011001001756,
490011001001757,
490011001001758,
490011001001759,
490011001001760,
490011001001761,
490011001001762,
490011001001763,
490011001001764,
490011001001765,
490011001001766,
490011001001767,
490011001001768,
490011001001769,
490011001001770,
490011001001771,
490011001001772,
490011001001773,
490011001001774,
490011001001775,
490011001001776,
490011001001777,
490011001001778,
490011001001779,
490011001001780,
490011001001781,
490011001001782,
490011001002000,
490011001002001,
490011001002002,
490011001002003,
490011001002004,
490011001002005,
490011001002006,
490011001002007,04060
490011001002008,04060
490011001002009,
490011001002010,
490011001002011,
490011001002012,04060
490011001002013,
490011001002014,04060
490011001002015,04060
490011001002016,04060
490011001002017,04060
490011001002018,04060
490011001002019,04060
490011001002020,
490011001002021,
490011001002022,04060
490011001002023,04060
490011001002024,04060
490011001002025,04060
490011001002026,04060
490011001002027,04060
490011001002028,04060
490011001002029,04060
490011001002030,04060
490011001002031,04060
490011001002032,04060
490011001002033,04060
490011001002034,04060
490011001002035,04060
490011001002036,04060
490011001002037,04060
490011001002038,04060
490011001002039,04060
490011001002040,
490011001002041,04060
490011001002042,04060
490011001002043,
490011001002044,
490011001002045,04060
490011001002046,04060
490011001002047,04060
490011001002048,04060
490011001002049,04060
490011001002050,04060
490011001002051,04060
490011001002052,04060
490011001002053,04060
490011001002054,04060
490011001002055,04060
490011001002056,04060
490011001002057,04060
490011001002058,04060
490011001002059,04060
490011001002060,04060
490011001002061,04060
490011001002062,04060
490011001002063,04060
490011001002064,04060
490011001002065,04060
490011001002066,04060
490011001002067,04060
490011001002068,04060
490011001002069,04060
490011001002070,04060
490011001002071,04060
490011001002072,04060
490011001002073,04060
490011001002074,04060
490011001002075,04060
490011001002076,04060
490011001002077,04060
490011001002078,04060
490011001002079,04060
490011001002080,04060
490011001002081,04060
490011001002082,04060
490011001002083,04060
490011001002084,04060
490011001002085,04060
490011001002086,04060
490011001002087,04060
490011001002088,
490011001002089,
490011001002090,04060
490011001002091,04060
490011001002092,04060
490011001002093,
490011001002094,04060
490011001002095,04060
490011001002096,04060
490011001002097,04060
490011001002098,04060
490011001002099,04060
490011001002100,04060
490011001002101,04060
490011001002102,04060
490011001002103,04060
490011001002104,04060
490011001002105,04060
490011001002106,04060
490011001002107,04060
490011001002108,04060
490011001002109,04060
490011001002110,04060
490011001002111,04060
490011001002112,
490011001002113,
490011001002114,
490011001002115,
490011001002116,
490011001002117,
490011001002118,
490011001002119,04060
490011001002120,04060
490011001002121,04060
490011001002122,04060
490011001002123,04060
490011001002124,04060
490011001002125,04060
490011001002126,
490011001002127,
490011001002128,
490011001002129,04060
490011001002130,04060
490011001002131,04060
490011001002132,04060
490011001002133,
490011001002134,04060
490011001002135,
490011001003000,04060
490011001003001,04060
490011001003002,04060
490011001003003,04060
490011001003004,
490011001003005,
490011001003006,04060
490011001003007,04060
490011001003008,04060
490011001003009,04060
490011001003010,04060
490011001003011,04060
490011001003012,04060
490011001003013,04060
490011001003014,04060
490011001003015,04060
490011001003016,04060
490011001003017,04060
490011001003018,04060
490011001003019,04060
490011001003020,04060
490011001003021,04060
490011001003022,04060
490011001003023,04060
490011001003024,04060
490011001003025,04060
490011001003026,04060
490011001003027,04060
490011001003028,04060
490011001003029,04060
490011001003030,04060
490011001003031,04060
490011001003032,04060
490011001003033,04060
490011001003034,04060
490011001003035,04060
490011001003036,04060
490011001003037,04060
490011001003038,04060
490011001003039,04060
490011001003040,04060
490011001003041,04060
490011001003042,04060
490011001003043,04060
490011001003044,04060
490011001003045,04060
490011001003046,04060
490011001003047,04060
490011001003048,04060
490011001003049,04060
490011001003050,04060
490011001003051,04060
490011001003052,04060
490011001003053,04060
490011001003054,04060
490011001003055,04060
490011001003056,04060
490011001003057,04060
490011001003058,04060
490011001003059,04060
490011001003060,04060
490011001003061,04060
490011001003062,04060
490011001003063,04060
490011001003064,04060
490011001003065,04060
490011001003066,
490011001003067,
490011001003068,04060
490011001003069,04060
490011001003070,04060
490011001003071,04060
490011001003072,04060
490011001003073,04060
490011001003074,04060
490011001003075,04060
490011001003076,04060
490011001003077,04060
490011001003078,04060
490011002001000,
490011002001001,
490011002001002,
490011002001003,
490011002001004,
490011002001005,
490011002001006,
490011002001007,
490011002001008,
490011002001009,
490011002001010,
490011002001011,
490011002001012,
490011002001013,
490011002001014,
490011002001015,
490011002001016,
490011002001017,
490011002001018,
490011002001019,
490011002001020,
490011002001021,
490011002001022,
490011002001023,
490011002001024,
490011002001025,
490011002001026,
490011002001027,
490011002001028,
490011002001029,
490011002001030,
490011002001031,
490011002001032,
490011002001033,
490011002001034,
490011002001035,
490011002001036,
490011002001037,
490011002001038,
490011002001039,
490011002001040,
490011002001041,
490011002001042,
490011002001043,
490011002001044,
490011002001045,
490011002001046,
490011002001047,
490011002001048,
490011002001049,
490011002001050,
490011002001051,
490011002001052,
490011002001053,
490011002001054,
490011002001055,
490011002001056,
490011002001057,
490011002001058,
490011002001059,
490011002001060,
490011002001061,
490011002001062,
490011002001063,
490011002001064,
490011002001065,
490011002001066,
490011002001067,
490011002001068,
490011002001069,
490011002001070,
490011002001071,
490011002001072,
490011002001073,
490011002001074,
490011002001075,
490011002001076,
490011002001077,
490011002001078,
490011002001079,
490011002001080,
490011002001081,
490011002001082,
490011002001083,
490011002001084,
490011002001085,
490011002001086,
490011002001087,
490011002001088,
490011002001089,
490011002001090,
490011002001091,
490011002001092,
490011002001093,
490011002001094,
490011002001095,
490011002001096,
490011002001097,
490011002001098,
490011002001099,
490011002001100,
490011002001101,
490011002001102,
490011002001103,
490011002001104,
490011002001105,
490011002001106,
490011002001107,
490011002001108,
490011002001109,
490011002001110,
490011002001111,
490011002001112,
490011002001113,
490011002001114,
490011002001115,
490011002001116,
490011002001117,
490011002001118,
490011002001119,
490011002001120,
490011002001121,
490011002001122,
490011002001123,
490011002001124,
490011002001125,
490011002001126,
490011002001127,
490011002001128,
490011002001129,
490011002001130,
490011002001131,
490011002001132,
490011002001133,
490011002001134,
490011002001135,
490011002001136,
490011002001137,
490011002001138,
490011002001139,
490011002001140,
490011002001141,
490011002001142,
490011002001143,
490011002001144,
490011002001145,
490011002001146,
490011002001147,
490011002001148,
490011002001149,
490011002001150,
490011002001151,
490011002001152,
490011002001153,
490011002001154,
490011002001155,
490011002001156,
490011002001157,
490011002001158,
490011002001159,
490011002001160,
490011002001161,
490011002001162,
490011002001163,
490011002001164,
490011002001165,
490011002001166,
490011002001167,
490011002001168,
490011002001169,
490011002001170,
490011002001171,
490011002001172,
490011002001173,
490011002001174,
490011002001175,
490011002001176,
490011002001177,
490011002001178,
490011002001179,
490011002001180,
490011002001181,
490011002001182,
490011002001183,
490011002001184,
490011002001185,
490011002001186,
490011002001187,
490011002001188,
490011002001189,
490011002001190,
490011002001191,
490011002001192,
490011002001193,
490011002001194,
490011002001195,
490011002001196,
490011002001197,
490011002001198,
490011002001199,
490011002001200,
490011002001201,
490011002001202,
490011002001203,
490011002001204,
490011002001205,
490011002001206,
490011002001207,
490011002001208,
490011002001209,
490011002001210,
490011002001211,
490011002001212,
490011002001213,
490011002001214,
490011002001215,
490011002001216,
490011002001217,
490011002001218,
490011002001219,
490011002001220,
490011002001221,
490011002001222,
490011002001223,
490011002001224,
490011002001225,
490011002001226,
490011002001227,
490011002001228,
490011002001229,
490011002001230,
490011002001231,
490011002001232,
490011002001233,
490011002001234,
490011002001235,
490011002001236,
490011002001237,
490011002001238,
490011002001239,
490011002001240,
490011002001241,
490011002001242,
490011002001243,
490011002001244,
490011002001245,
490011002001246,
490011002001247,
490011002001248,
490011002001249,
490011002001250,
490011002001251,
490011002001252,
490011002001253,
490011002001254,
490011002001255,
490011002001256,
490011002001257,
490011002001258,
490011002001259,
490011002001260,
490011002001261,
490011002001262,
490011002001263,
490011002001264,
490011002001265,
490011002001266,
490011002001267,
490011002001268,
490011002001269,
490011002001270,
490011002001271,
490011002001272,
490011002001273,
490011002001274,
490011002001275,
490011002001276,
490011002001277,
490011002001278,
490011002001279,
490011002001280,
490011002001281,
490011002001282,
490011002001283,
490011002001284,
490011002001285,
490011002001286,
490011002001287,
490011002001288,
490011002001289,
490011002001290,
490011002001291,
490011002001292,
490011002001293,
490011002001294,
490011002001295,50040
490011002001296,50040
490011002001297,50040
490011002001298,50040
490011002001299,50040
490011002001300,50040
490011002001301,50040
490011002001302,50040
490011002001303,50040
490011002001304,
490011002001305,
490011002001306,
490011002001307,
490011002001308,
490011002001309,
490011002001310,
490011002001311,
490011002001312,
490011002001313,
490011002001314,
490011002001315,
