BLOCKID,COUNTYFP,DISTRICT
460039736002067,003,VTD-5
460039736002068,003,VTD-5
460039736002069,003,VTD-4
460039736002070,003,VTD-4
460039736002071,003,VTD-4
460039736002072,003,VTD-5
460039736002073,003,VTD-5
460039736002074,003,VTD-5
460039736002075,003,VTD-5
460039736002076,003,VTD-7
460039736002077,003,VTD-5
460039736002078,003,VTD-7
460039736002079,003,VTD-7
460039736002080,003,VTD-7
460039736002081,003,VTD-7
460039736002082,003,VTD-7
460039736002083,003,VTD-7
460039736002084,003,VTD-7
460039736002085,003,VTD-7
460039736002086,003,VTD-7
460039736002087,003,VTD-7
460039736002088,003,VTD-7
460039736002089,003,VTD-7
460039736002090,003,VTD-7
460039736002091,003,VTD-7
460039736002092,003,VTD-7
460039736002093,003,VTD-7
460039736002094,003,VTD-7
460039736002095,003,VTD-7
460039736002096,003,VTD-7
460039736002097,003,VTD-7
460039736002098,003,VTD-7
460039736002099,003,VTD-7
460039736002100,003,VTD-5
460039736002101,003,VTD-7
460039736002102,003,VTD-7
460039736002103,003,VTD-7
460039736002104,003,VTD-7
460039736002105,003,VTD-5
460039736002106,003,VTD-7
460039736002107,003,VTD-5
460039736002108,003,VTD-5
460039736002109,003,VTD-5
460039736002110,003,VTD-5
460039736002111,003,VTD-5
460039736002112,003,VTD-5
460039736002113,003,VTD-5
460039736002114,003,VTD-4
460039736002115,003,VTD-5
460039736002116,003,VTD-5
460039736002117,003,VTD-5
460039736002118,003,VTD-5
460039736002119,003,VTD-5
460039736002120,003,VTD-5
460039736002121,003,VTD-5
460039736002122,003,VTD-2
460039736002123,003,VTD-3
460039736002124,003,VTD-7
460039736003000,003,VTD-5
460039736003001,003,VTD-5
460039736003002,003,VTD-5
460039736003003,003,VTD-5
460039736003004,003,VTD-5
460039736003005,003,VTD-1
460039736003006,003,VTD-1
460039736003007,003,VTD-1
460039736003008,003,VTD-1
460039736003009,003,VTD-1
460039736003010,003,VTD-1
460039736003011,003,VTD-1
460039736003012,003,VTD-1
460039736003013,003,VTD-1
460039736003014,003,VTD-1
460039736003015,003,VTD-1
460039736003016,003,VTD-2
460039736003017,003,VTD-2
460039736003018,003,VTD-2
460039736003019,003,VTD-2
460039736003020,003,VTD-2
460039736003021,003,VTD-2
460039736003022,003,VTD-2
460039736003023,003,VTD-2
460039736003024,003,VTD-3
460039736003025,003,VTD-2
460039736003026,003,VTD-2
460039736003027,003,VTD-2
460039736003028,003,VTD-2
460039736003029,003,VTD-2
460039736003030,003,VTD-1
460039736003031,003,VTD-1
460039736003032,003,VTD-1
460039736003033,003,VTD-1
460039736003034,003,VTD-1
460039736003035,003,VTD-1
460039736003036,003,VTD-1
460039736003037,003,VTD-1
460039736003038,003,VTD-1
460039736003039,003,VTD-1
460039736003040,003,VTD-1
460039736003041,003,VTD-1
460039736003042,003,VTD-2
460039736003043,003,VTD-2
460039736003044,003,VTD-2
460039736003045,003,VTD-2
460039736003046,003,VTD-2
460039736003047,003,VTD-2
460039736003048,003,VTD-2
460039736003049,003,VTD-2
460039736003050,003,VTD-2
460039736003051,003,VTD-2
460039736003052,003,VTD-1
460039736003053,003,VTD-1
460039736003054,003,VTD-1
460039736003055,003,VTD-1
460039736003056,003,VTD-1
460039736003057,003,VTD-1
460039736003058,003,VTD-1
460039736003059,003,VTD-1
460039736003060,003,VTD-1
460039736003061,003,VTD-1
460039736003062,003,VTD-1
460039736003063,003,VTD-1
460039736003064,003,VTD-1
460039736003065,003,VTD-1
460039736003066,003,VTD-1
460039736003067,003,VTD-1
460039736003068,003,VTD-1
460039736003069,003,VTD-1
460039736003070,003,VTD-2
460039736003071,003,VTD-1
460039736003072,003,VTD-2
460039736003073,003,VTD-1
460039736003074,003,VTD-1
460039736003075,003,VTD-1
460039736003076,003,VTD-1
460039736003077,003,VTD-1
460039736003078,003,VTD-1
460039736003079,003,VTD-1
460039736003080,003,VTD-1
460039736003081,003,VTD-1
460039736003082,003,VTD-1
460039736003083,003,VTD-1
460039736003084,003,VTD-1
460039736003085,003,VTD-1
460039736003086,003,VTD-1
460039736003087,003,VTD-1
460039736003088,003,VTD-1
460039736003089,003,VTD-1
460039736003090,003,VTD-1
460039736003091,003,VTD-1
460039736003092,003,VTD-1
460039736003093,003,VTD-1
460039736003094,003,VTD-1
460039736003095,003,VTD-1
460039736003096,003,VTD-1
460039736003097,003,VTD-1
460039736003098,003,VTD-1
460039736003099,003,VTD-1
460039736003100,003,VTD-1
460039736003101,003,VTD-1
460039736003102,003,VTD-1
460039736003103,003,VTD-1
460039736003104,003,VTD-1
460039736003105,003,VTD-1
460039736003106,003,VTD-1
460039736003107,003,VTD-1
460039736003108,003,VTD-1
460039736003109,003,VTD-1
460039736003110,003,VTD-1
460039736003111,003,VTD-1
460039736003112,003,VTD-1
460039736003113,003,VTD-1
460039736003114,003,VTD-1
460039736003115,003,VTD-2
460039736003116,003,VTD-2
460039736003117,003,VTD-1
460039736003118,003,VTD-1
460039736003119,003,VTD-1
460039736003120,003,VTD-1
460039736003121,003,VTD-1
460039736003122,003,VTD-1
460039736003123,003,VTD-1
460039736003124,003,VTD-1
460039736003125,003,VTD-1
460039736003126,003,VTD-1
460039736003127,003,VTD-1
460039736003128,003,VTD-1
460039736003129,003,VTD-1
460039736003130,003,VTD-1
460039736003131,003,VTD-1
460039736003132,003,VTD-1
460039736003133,003,VTD-1
460039736003134,003,VTD-1
460039736003135,003,VTD-1
460039736003136,003,VTD-1
460039736003137,003,VTD-1
460039736003138,003,VTD-1
460039736003139,003,VTD-1
460039736003140,003,VTD-1
460039736003141,003,VTD-1
460039736003142,003,VTD-1
460039736003143,003,VTD-2
460039736003144,003,VTD-2
460039736003145,003,VTD-2
460039736003146,003,VTD-2
460039736003147,003,VTD-2
460039736003148,003,VTD-2
460039736003149,003,VTD-2
460039736003150,003,VTD-2
460039736003151,003,VTD-2
460039736003152,003,VTD-3
460039736003153,003,VTD-3
460039736003154,003,VTD-2
460039736003155,003,VTD-2
460039736003156,003,VTD-2
460039736003157,003,VTD-2
460039736003158,003,VTD-2
460039736003159,003,VTD-2
460039736003160,003,VTD-2
460039736003161,003,VTD-2
460039736003162,003,VTD-2
460039736003163,003,VTD-2
460039736003164,003,VTD-2
460039736003165,003,VTD-2
460039736003166,003,VTD-2
460039736003167,003,VTD-2
460039736003168,003,VTD-2
460039736003169,003,VTD-2
460039736003170,003,VTD-2
460039736003171,003,VTD-2
460039736003172,003,VTD-2
460039736003173,003,VTD-2
460039736003174,003,VTD-2
460039736003175,003,VTD-2
460039736003176,003,VTD-2
460039736003177,003,VTD-2
460039736003178,003,VTD-2
460039736003179,003,VTD-2
460039736003180,003,VTD-2
460039736003181,003,VTD-2
460039736003182,003,VTD-2
460039736003183,003,VTD-2
460039736004000,003,VTD-4
460039736004001,003,VTD-4
460039736004002,003,VTD-4
460039736004003,003,VTD-4
460039736004004,003,VTD-3
460039736004005,003,VTD-3
460039736004006,003,VTD-3
460039736004007,003,VTD-3
460039736004008,003,VTD-3
460039736004009,003,VTD-3
460039736004010,003,VTD-3
460039736004011,003,VTD-3
460039736004012,003,VTD-3
460039736004013,003,VTD-3
460039736004014,003,VTD-3
460039736004015,003,VTD-3
460039736004016,003,VTD-3
460039736004017,003,VTD-3
460039736004018,003,VTD-3
460039736004019,003,VTD-3
460039736004020,003,VTD-3
460039736004021,003,VTD-3
460039736004022,003,VTD-3
460039736004023,003,VTD-3
460039736004024,003,VTD-3
460039736004025,003,VTD-3
460039736004026,003,VTD-3
460039736004027,003,VTD-3
460039736004028,003,VTD-3
460039736004029,003,VTD-3
460039736004030,003,VTD-3
460039736004031,003,VTD-3
460039736004032,003,VTD-3
460039736004033,003,VTD-3
460039736004034,003,VTD-3
460039736004035,003,VTD-3
460039736004036,003,VTD-3
