BLOCKID,COUNTYFP,DISTRICT
380019656002258,001,39-02
380019656002259,001,39-02
380019656002260,001,39-02
380019656002261,001,39-02
380019656002262,001,39-02
380019656002263,001,39-02
380019656002264,001,39-02
380019656002265,001,39-02
380019656002266,001,39-02
380019656002267,001,39-02
380019656002268,001,39-02
380019656002269,001,39-02
380019656002270,001,39-02
380019656002271,001,39-02
380019656002272,001,39-02
380019656002273,001,39-02
380019656002274,001,39-02
380019656002275,001,39-02
380019656002276,001,39-02
380019656002277,001,39-02
380019656002278,001,39-02
380019656002279,001,39-02
380019656002280,001,39-02
380019656002281,001,39-02
380019656002282,001,39-02
380019656002283,001,39-02
380019656002284,001,39-02
380019656002285,001,39-02
380019656002286,001,39-02
380019656002287,001,39-02
380019656002288,001,39-02
380019656002289,001,39-02
380019656002290,001,39-02
380019656002291,001,39-02
380019656002292,001,39-02
380019656002293,001,39-02
380019656002294,001,39-02
380019656002295,001,39-02
380019656002296,001,39-02
380019656002297,001,39-02
380019656002298,001,39-02
380019656002299,001,39-02
380019656002300,001,39-02
380019656002301,001,39-02
380019656002302,001,39-02
380019656002303,001,39-02
380019656002304,001,39-02
380019656002305,001,39-02
380019656002306,001,39-02
380019656002307,001,39-02
380019656002308,001,39-02
380019656002309,001,39-02
380019656002310,001,39-02
380019656002311,001,39-02
380019656002312,001,39-03
380019656002313,001,39-03
380019656002314,001,39-03
380019656002315,001,39-03
380019656002316,001,39-03
380019656002317,001,39-03
380019656002318,001,39-03
380019656002319,001,39-03
380019656002320,001,39-03
380019656002321,001,39-03
380019656002322,001,39-03
380019656002323,001,39-03
380019656002324,001,39-03
380019656002325,001,39-03
380019656002326,001,39-03
380019656002327,001,39-03
380019656002328,001,39-03
380019656002329,001,39-03
380019656002330,001,39-03
380019656002331,001,39-03
380019656002332,001,39-03
380019656002333,001,39-03
380019656002334,001,39-03
380019656002335,001,39-03
380019656002336,001,39-03
380019656002337,001,39-02
380019656002338,001,39-02
380019656002339,001,39-02
380019656002340,001,39-02
380019656002341,001,39-02
380019656002342,001,39-02
380019656002343,001,39-02
380019656002344,001,39-02
380019656002345,001,39-03
380019656002346,001,39-03
380019656002347,001,39-03
380019656002348,001,39-03
380019656002349,001,39-03
380019656002350,001,39-03
380019656002351,001,39-03
380019656002352,001,39-03
380019656002353,001,39-03
380019656002354,001,39-03
380019656002355,001,39-03
380019656002356,001,39-03
380019656002357,001,39-03
380019656002358,001,39-03
380019656002359,001,39-03
380019656002360,001,39-03
380019656002361,001,39-03
380019656002362,001,39-03
380019656002363,001,39-03
380019656002364,001,39-03
380019656002365,001,39-03
380019656002366,001,39-03
380019656002367,001,39-03
380019656002368,001,39-03
380019656002369,001,39-03
380019656002370,001,39-03
380019656002371,001,39-02
380019656002372,001,39-02
380019656002373,001,39-02
380019656002374,001,39-02
380019656002375,001,39-02
380019656002376,001,39-02
380019656002377,001,39-02
380019656002378,001,39-02
380019656002379,001,39-02
380019656002380,001,39-02
380019656002381,001,39-02
380019656002382,001,39-02
380019656002383,001,39-02
380019656002384,001,39-02
380019656002385,001,39-02
380019656002386,001,39-02
380019656002387,001,39-02
380019656002388,001,39-02
380019656002389,001,39-02
380019656002390,001,39-02
380019656002391,001,39-02
380019656002392,001,39-02
380019656002393,001,39-02
380019656002394,001,39-02
380019656002395,001,39-02
380019656002396,001,39-02
380019656002397,001,39-02
380019656002398,001,39-02
380019656002399,001,39-02
380019656002400,001,39-02
380019656002401,001,39-02
380019656002402,001,39-02
380019656002403,001,39-02
380019656002404,001,39-02
380019656002405,001,39-02
380019656002406,001,39-02
380019656002407,001,39-02
380019656002408,001,39-02
380019656002409,001,39-02
380019656002410,001,39-02
380019656002411,001,39-02
380019656002412,001,39-02
380019656002413,001,39-02
380019656002414,001,39-02
380019656002415,001,39-02
380019656002416,001,39-02
380019656002417,001,39-02
380019656002418,001,39-02
380019656002419,001,39-02
380019656002420,001,39-02
380019656002421,001,39-02
380019656002422,001,39-02
380019656002423,001,39-02
380019656002424,001,39-02
380019656002425,001,39-02
380019656002426,001,39-02
380019656002427,001,39-02
380019656002428,001,39-02
380019656002429,001,39-02
380019656002430,001,39-02
380019656002431,001,39-02
380019656002432,001,39-02
380019656002433,001,39-02
380019656002434,001,39-02
380019656002435,001,39-02
380019656002436,001,39-02
380019656002437,001,39-02
380019656002438,001,39-02
380019656002439,001,39-02
380019656002440,001,39-02
380019656002441,001,39-02
380019656002442,001,39-02
380019656002443,001,39-02
380019656002444,001,39-02
380019656002445,001,39-02
380019656002446,001,39-02
380019656002447,001,39-02
380019656002448,001,39-02
380019656002449,001,39-02
380019656002450,001,39-02
380019656002451,001,39-02
380019656002452,001,39-02
380019656002453,001,39-02
380019656002454,001,39-02
380019656002455,001,39-02
380019656002456,001,39-02
380019656002457,001,39-02
380019656002458,001,39-02
380019656002459,001,39-02
380019656002460,001,39-02
380019656002461,001,39-02
380019656002462,001,39-02
380019656002463,001,39-02
380019656002464,001,39-02
380019656002465,001,39-02
380019656002466,001,39-02
380019656002467,001,39-02
380019656002468,001,39-02
380019656002469,001,39-02
380019656002470,001,39-02
380019656002471,001,39-02
380019656002472,001,39-02
380019656002473,001,39-02
380019656002474,001,39-02
380019656002475,001,39-02
380019656002476,001,39-02
380019656002477,001,39-02
380019656002478,001,39-02
380019656002479,001,39-02
380019656002480,001,39-02
380019656002481,001,39-03
380019656002482,001,39-02
380019656002483,001,39-02
380019656002484,001,39-02
380019656002485,001,39-02
380019656002486,001,39-02
380019656002487,001,39-02
380019656002488,001,39-02
380019656002489,001,39-02
380019656002490,001,39-02
