BLOCKID,PLACEFP
320019503011028,24100
320019503011029,24100
320019503011030,24100
320019503011031,24100
320019503011032,24100
320019503011033,24100
320019503011034,24100
320019503011035,24100
320019503011036,24100
320019503011037,24100
320019503011038,24100
320019503011039,24100
320019503011040,24100
320019503011041,24100
320019503011042,24100
320019503011043,24100
320019503011044,24100
320019503011045,24100
320019503011046,24100
320019503011047,24100
320019503011048,24100
320019503012000,
320019503012001,
320019503012002,
320019503012003,
320019503012004,
320019503012005,
320019503012006,24100
320019503012007,24100
320019503012008,
320019503012009,
320019503012010,
320019503012011,
320019503012012,24100
320019503012013,24100
320019503012014,24100
320019503012015,24100
320019503012016,24100
320019503012017,24100
320019503012018,24100
320019503012019,24100
320019503012020,24100
320019503012021,24100
320019503012022,24100
320019503012023,24100
320019503012024,24100
320019503012025,24100
320019503012026,24100
320019503012027,24100
320019503012028,24100
320019503012029,24100
320019503012030,24100
320019503012031,24100
320019503012032,24100
320019503012033,24100
320019503012034,24100
320019503012035,24100
320019503012036,24100
320019503012037,24100
320019503012038,24100
320019503012039,24100
320019503012040,24100
320019503012041,
320019503012042,24100
320019503012043,
320019503012044,
320019503012045,
320019503012046,24100
320019503012047,24100
320019503012048,24100
320019503012049,24100
320019503012050,24100
320019503012051,24100
320019503012052,
320019503012053,24100
320019503013000,24100
320019503013001,24100
320019503013002,24100
320019503013003,24100
320019503013004,24100
320019503013005,24100
320019503013006,24100
320019503013007,24100
320019503013008,24100
320019503013009,24100
320019503013010,24100
320019503013011,
320019503013012,
320019503013013,24100
320019503013014,
320019503013015,24100
320019503013016,
320019503013017,24100
320019503013018,
320019503013019,24100
320019503013020,24100
320019503013021,24100
320019503013022,24100
320019503013023,
320019503013024,
320019503013025,
320019503013026,24100
320019503013027,24100
320019503013028,24100
320019503013029,24100
320019503013030,24100
320019503013031,24100
320019503013032,24100
320019503013033,24100
320019503013034,24100
320019503013035,24100
320019503013036,24100
320019503013037,24100
320019503013038,24100
320019503013039,24100
320019503013040,24100
320019503013041,24100
320019503013042,24100
320019503013043,
320019503013044,
320019503013045,24100
320019503013046,
320019503013047,
320019503013048,24100
320019503013049,
320019503013050,
320019503013051,24100
320019503013052,24100
320019503013053,24100
320019503013054,24100
320019503013055,24100
320019503013056,24100
320019503013057,
320019503013058,
320019503013059,24100
320019503013060,24100
320019503013061,24100
320019503013062,
320019503013063,
320019503013064,
320019503013065,
320019503013066,
320019503013067,
320019503013068,24100
320019503013069,24100
320019503013070,24100
320019503013071,24100
320019503013072,24100
320019503013073,
320019503013074,
320019503013075,
320019503013076,
320019503013077,
320019503013078,24100
320019503013079,
320019503013080,24100
320019503013081,24100
320019503013082,
320019503013083,
320019503013084,24100
320019503021000,24100
320019503021001,24100
320019503021002,24100
320019503021003,24100
320019503021004,24100
320019503021005,
320019503021006,24100
320019503021007,24100
320019503021008,24100
320019503021009,
320019503021010,
320019503021011,24100
320019503021012,24100
320019503021013,24100
320019503021014,
320019503021015,
320019503021016,24100
320019503021017,24100
320019503021018,24100
320019503021019,24100
320019503021020,24100
320019503021021,24100
320019503021022,24100
320019503021023,24100
320019503021024,24100
320019503021025,24100
320019503021026,24100
320019503021027,24100
320019503021028,24100
320019503021029,24100
320019503021030,24100
320019503021031,24100
320019503021032,24100
320019503021033,24100
320019503021034,
320019503021035,
320019503021036,
320019503021037,24100
320019503021038,
320019503021039,24100
320019503021040,24100
320019503021041,24100
320019503021042,24100
320019503021043,24100
320019503021044,24100
320019503021045,24100
320019503021046,24100
320019503021047,24100
320019503021048,
320019503021049,24100
320019503021050,24100
320019503021051,24100
320019503021052,24100
320019503021053,24100
320019503021054,24100
320019503021055,24100
320019503021056,
320019503021057,
320019503021058,24100
320019503021059,
320019503021060,24100
320019503021061,
320019503021062,24100
320019503021063,
320019503021064,
320019503021065,24100
320019503021066,
320019503021067,24100
320019503021068,24100
320019503021069,24100
320019503021070,24100
320019503021071,24100
320019503021072,24100
320019503021073,
320019503021074,24100
320019503021075,24100
320019503021076,24100
320019503021077,24100
320019503021078,24100
320019503021079,24100
320019503021080,24100
320019503021081,
320019503021082,
320019503021083,
320019503021084,
320019503021085,24100
320019503021086,24100
320019503021087,24100
320019503021088,24100
320019503022000,24100
320019503022001,24100
320019503022002,24100
320019503022003,24100
320019503022004,24100
320019503022005,24100
320019503022006,24100
320019503022007,24100
320019503022008,24100
320019503022009,24100
320019503022010,24100
320019503022011,24100
320019503022012,24100
320019503022013,24100
320019503022014,24100
320019503022015,24100
320019503022016,24100
320019503022017,24100
320019503022018,24100
320019503022019,24100
320019503022020,24100
320019503022021,24100
320019503022022,24100
320019503022023,24100
320019503022024,24100
320019503022025,24100
320019503022026,24100
320019503022027,24100
320019503022028,24100
320019503022029,24100
320019503022030,24100
320019503022031,24100
320019503022032,24100
320019503022033,24100
320019503022034,24100
320019503022035,24100
320019503022036,24100
320019503023000,24100
320019503023001,
320019503023002,
320019503023003,
320019503023004,
320019503023005,24100
320019503023006,24100
320019503023007,24100
320019503023008,24100
320019503023009,24100
320019503023010,24100
320019503023011,24100
320019503023012,24100
320019503023013,24100
320019503023014,24100
320019503023015,24100
320019503023016,24100
320019503023017,24100
320019503023018,24100
320019503023019,24100
320019503023020,24100
320019503023021,24100
320019503023022,24100
320019503023023,24100
320019503023024,24100
320019503023025,24100
320019503023026,24100
320019503023027,24100
320019503023028,24100
320019503023029,24100
320019503023030,24100
320019503023031,24100
320019503023032,24100
320019503023033,24100
320019503023034,
320019503023035,
320019503023036,24100
320019503023037,24100
320019503023038,24100
320019503024000,24100
320019503024001,24100
320019503024002,24100
320019503024003,24100
320019503024004,24100
320019503024005,24100
320019503024006,24100
320019503024007,24100
320019503024008,24100
320019503024009,24100
320019503024010,24100
320019503024011,24100
320019503024012,24100
320019503024013,24100
320019503024014,24100
320019503024015,24100
320019503024016,24100
320019503024017,24100
320019503024018,24100
320019503024019,24100
320019503024020,24100
320019503024021,24100
320019503024022,24100
320019503024023,24100
320019503024024,24100
320019503024025,24100
320019503024026,24100
320019503024027,24100
320019503024028,24100
320019503024029,24100
320019503024030,24100
320019503024031,24100
320019503024032,24100
320019503024033,24100
320019503024034,24100
320019503024035,24100
320019503024036,24100
320019503024037,24100
320019503024038,24100
320019503024039,24100
320019503024040,
320019503024041,
320019503024042,24100
320019503024043,24100
320019503025000,24100
320019503025001,24100
320019503025002,24100
320019503025003,24100
320019503025004,24100
320019503025005,24100
320019503025006,24100
320019503025007,
320019503025008,
320019503025009,
320019503025010,
320019503025011,
320019503025012,
320019503025013,24100
320019503025014,24100
320019503025015,24100
320019503025016,24100
320019503025017,24100
320019503025018,24100
320019503025019,24100
320019503025020,24100
320019503025021,24100
320019503025022,24100
320019503025023,24100
320019503025024,24100
320019503025025,24100
320019503025026,24100
320019503025027,24100
320019503025028,24100
320019503025029,24100
320019503025030,
320019503025031,24100
320019503025032,24100
320019503025033,24100
320019503025034,24100
320019503025035,24100
320019504001000,
320019504001001,
320019504001002,
320019504001003,
320019504001004,
320019504001005,
320019504001006,
320019504001007,
320019504001008,
320019504001009,
320019504001010,
320019504001011,
320019504001012,
320019504001013,
320019504001014,
320019504001015,24500
320019504001016,24500
320019504001017,
320019504001018,24500
320019504001019,
320019504001020,
320019504001021,
320019504001022,
320019504001023,
320019504001024,
320019504001025,
320019504001026,
320019504001027,
320019504001028,
320019504001029,
320019504001030,
320019504001031,
320019504001032,
320019504001033,
320019504001034,
320019504001035,
320019504001036,
320019504001037,
320019504001038,
320019504001039,
320019504001040,
320019504001041,
320019504001042,
320019504001043,
320019504001044,24500
320019504001045,24500
320019504001046,24500
320019504001047,24500
320019504001048,24500
320019504001049,24500
320019504001050,24500
320019504001051,
320019504001052,
320019504001053,
320019504001054,
320019504001055,
320019504001056,
320019504001057,
320019504001058,24500
320019504001059,24500
320019504001060,24500
320019504001061,24500
320019504001062,24500
320019504001063,
320019504001064,
320019504001065,
320019504001066,
320019504001067,
320019504001068,
320019504001069,
320019504001070,
320019504001071,
320019504001072,24500
320019504001073,24500
320019504001074,24500
320019504001075,24500
320019504001076,
320019504001077,24500
320019504001078,24500
320019504001079,24500
320019504001080,24500
320019504001081,24500
320019504001082,24500
320019504001083,24500
320019504001084,24500
320019504001085,
320019504001086,
320019504001087,24500
320019504001088,24500
320019504001089,24500
320019504001090,24500
320019504001091,24500
320019504001092,24500
320019504001093,24500
320019504001094,24500
320019504001095,24500
320019504001096,24500
320019504001097,
320019504001098,
320019504001099,
320019504001100,
320019504001101,
320019504001102,
320019504001103,
320019504001104,24500
320019504001105,24500
320019504001106,24500
320019504001107,
320019504001108,24500
320019505001000,
320019505001001,
320019505001002,
320019505001003,
320019505001004,
320019505001005,
